field,acronym,gse,expansion,id,verified,acronym_attested,how
Treatment,DMSO,GSE136172,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE178102,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE62460,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE59340,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE54979,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE75937,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE71547,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE97420,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE65069,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE32161,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE78187,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE137202,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE75420,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE32502,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE86098,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE86309,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE79081,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE106891,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE14103,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE67920,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE40766,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE128329,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE5840,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE18198,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE196689,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE81438,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE66455,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE69833,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE32158,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE11285,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE53672,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE113265,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE39691,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE153244,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE65467,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE14011,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE7765,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE36509,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE57130,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE32283,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE75308,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE71269,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE50994,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE44621,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE58844,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE40564,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE77200,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE41697,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE54936,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE23206,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE46972,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE26921,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE30988,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE30531,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE110369,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE232209,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE38467,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE76195,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE84908,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE189905,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE147484,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE81267,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE34176,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE193858,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE75979,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE95704,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE37352,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE71231,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE65014,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE127239,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE126265,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE69299,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE129254,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE53316,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE78827,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE56823,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE77669,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE93363,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE166419,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE40971,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE15918,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE90940,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE78829,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE45851,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE42808,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE119278,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE144608,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE146362,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE84909,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE106321,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE132747,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE17251,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE135573,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE60618,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE164744,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE106175,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE42531,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE243133,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE119289,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE143384,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE74362,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE57753,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE217758,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE68986,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE46590,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE14581,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE122404,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE80640,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE26492,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE8742,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE60408,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE74970,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE68761,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE36973,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE136613,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE139331,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE93328,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE139210,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE64178,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE59671,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE93032,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE128251,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE205957,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE179861,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE5506,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE103256,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE107779,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE63059,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE49284,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE65854,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE51948,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE19519,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE140145,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE70615,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE49124,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE81552,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE37302,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE25725,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE114626,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE13124,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE104197,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE151635,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE77982,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE82298,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE234403,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE43653,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE119283,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE98241,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE78052,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE33622,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE65012,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE26454,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE70611,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE150891,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE66854,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE61869,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE97279,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE87886,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE30188,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE28662,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE65019,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE69249,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE116509,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE34817,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE95038,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE63888,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE72673,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE141789,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE85238,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE75133,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE73388,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE39464,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE130666,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE32547,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE126103,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE72152,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE110768,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE26525,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE198111,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE119275,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE74212,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE62111,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE31122,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE57728,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE74240,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE20854,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE51909,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE116436,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE34635,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE29799,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE87874,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE55242,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE93099,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE198326,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE158103,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE46575,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE19891,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE61795,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE102994,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE119287,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE129976,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE41223,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE50841,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE29544,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE117991,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE81740,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE86574,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE15174,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE119285,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE125087,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE33358,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE45750,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE51143,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE72297,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE61870,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE104849,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE115864,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE51305,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE223329,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE66596,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE191126,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE29077,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE59179,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE108958,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE62144,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE62947,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE68091,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE103671,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE59183,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE143887,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE140818,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE30985,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE149417,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE181088,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,DMSO,GSE58526,Dimethyl Sulfoxide,D004121,False,False,unsupported
Treatment,DMSO,GSE89932,Dimethyl Sulfoxide,D004121,True,False,expansion_in_gse
Treatment,NoTx,GSE62627,Not Specified,,False,False,unsupported
Treatment,IKBKB,GSE37058,I-kappa B Kinase,D051550,True,False,expansion_in_gse
Treatment,SIRT1,GSE37058,Sirtuin 1,D056564,True,False,expansion_in_gse
Treatment,IFNb,GSE60234,Not Specified,,False,True,unsupported
Treatment,IFNb,GSE73608,Not Specified,,False,False,unsupported
Treatment,IFNb,GSE48400,Not Specified,,False,False,unsupported
Treatment,TPA,GSE198006,CHIR99201+TPA,OOV-X-8E351CE457,False,True,unsupported
Treatment,IL4,GSE83957,Interleukin-4,D015847,True,False,expansion_in_gse
Treatment,IL4,GSE86298,Interleukin-4,D015847,False,True,unsupported
Treatment,IL4,GSE114181,Interleukin-4,D015847,False,True,unsupported
Treatment,IL4,GSE174596,Interleukin-4,D015847,False,True,unsupported
Treatment,IL4,GSE99445,Interleukin-4,D015847,True,False,expansion_in_gse
Treatment,IL4,GSE19182,Interleukin-4,D015847,False,True,unsupported
Treatment,IL4,GSE81413,Interleukin-4,D015847,False,True,unsupported
Treatment,NC,GSE79438,Not Specified,,False,True,unsupported
Treatment,NC,GSE69916,Not Specified,,False,False,unsupported
Treatment,NC,GSE198537,Not Specified,,False,True,unsupported
Treatment,NC,GSE199554,Not Specified,,False,False,unsupported
Treatment,NC,GSE55277,Not Specified,,False,False,unsupported
Treatment,NC,GSE103981,Not Specified,,False,True,unsupported
Treatment,NC,GSE55276,Not Specified,,False,False,unsupported
Treatment,NC,GSE175865,Not Specified,,False,True,unsupported
Treatment,NC,GSE122124,Not Specified,,False,True,unsupported
Treatment,LTED,GSE69893,LTED+AZD5363,OOV-X-4B25112E3E,True,False,expansion_tokens_in_gse
Treatment,EGF,GSE72919,Epidermal Growth Factor,D004815,True,False,expansion_tokens_in_gse
Treatment,EGF,GSE60880,Epidermal Growth Factor,D004815,True,False,expansion_tokens_in_gse
Treatment,EGF,GSE18938,Epidermal Growth Factor,D004815,True,False,expansion_in_gse
Treatment,EGF,GSE46045,Epidermal Growth Factor,D004815,True,False,expansion_in_gse
Treatment,EGF,GSE13009,Epidermal Growth Factor,D004815,True,False,expansion_in_gse
Treatment,EGF,GSE24391,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE115456,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE42979,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE32217,Epidermal Growth Factor,D004815,True,False,expansion_tokens_in_gse
Treatment,EGF,GSE107629,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE58254,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE53405,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE84095,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE142623,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE27629,Epidermal Growth Factor,D004815,True,False,expansion_tokens_in_gse
Treatment,EGF,GSE11729,Epidermal Growth Factor,D004815,True,False,expansion_in_gse
Treatment,EGF,GSE153114,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,EGF,GSE57547,Epidermal Growth Factor,D004815,True,False,expansion_in_gse
Treatment,EGF,GSE32975,Epidermal Growth Factor,D004815,True,False,expansion_in_gse
Treatment,EGF,GSE41528,Epidermal Growth Factor,D004815,False,True,unsupported
Treatment,CTR,GSE103107,Not Specified,,False,True,unsupported
Treatment,CTR,GSE103992,Not Specified,,False,True,unsupported
Treatment,CTR,GSE104013,Not Specified,,False,True,unsupported
Treatment,VD,GSE36323,VD+TsA,OOV-X-D084E07043,False,False,unsupported
Treatment,IgG,GSE223458,Immunoglobulin G,D007074,False,True,unsupported
Treatment,IgG,GSE36179,Immunoglobulin G,D007074,False,False,unsupported
Treatment,IgG,GSE17820,Immunoglobulin G,D007074,False,True,unsupported
Treatment,IgG,GSE89153,Immunoglobulin G,D007074,True,False,expansion_in_gse
Treatment,IgG,GSE107819,Immunoglobulin G,D007074,False,True,unsupported
Treatment,IgG,GSE89342,Immunoglobulin G,D007074,False,True,unsupported
Treatment,IgG,GSE185918,Immunoglobulin G,D007074,False,False,unsupported
Treatment,IgG,GSE171920,Immunoglobulin G,D007074,False,True,unsupported
Treatment,IgG,GSE117340,Immunoglobulin G,D007074,False,False,unsupported
Treatment,ErbB2,GSE43907,Cas/ErbB2,ART-X-00984,True,False,expansion_in_gse
Treatment,NI,GSE65401,Not Specified,,False,True,unsupported
Treatment,NI,GSE117668,Not Specified,,False,True,unsupported
Treatment,RPMI,GSE42606,RPMI medium,OOV-X-DE4E861951,False,True,unsupported
Treatment,IgE,GSE99948,Immunoglobulin E,D007073,False,True,unsupported
Treatment,IgG1,GSE75605,Immunoglobulin G,D007074,False,False,unsupported
Treatment,IgG1,GSE71459,Immunoglobulin G,D007074,True,False,expansion_in_gse
Treatment,IgG2,GSE75605,Immunoglobulin G,D007074,False,False,unsupported
Treatment,BCG,GSE98550,BCG Vaccine,D001500,False,True,unsupported
Treatment,BCG,GSE108363,BCG Vaccine,D001500,False,True,unsupported
Treatment,BCG,GSE148322,BCG Vaccine,D001500,False,True,unsupported
Treatment,BCG,GSE185264,BCG Vaccine,D001500,False,True,unsupported
Treatment,USP12,GSE186110,USP12 transduction,OOV-X-23006ABD18,False,False,unsupported
Treatment,FOXO1,GSE186110,FOXO1 transduction,OOV-X-8B5CF256F8,False,False,unsupported
Treatment,GNA12,GSE186110,GNA12 transduction,OOV-X-93BF771C6E,False,False,unsupported
Treatment,IFIH1,GSE186110,"Interferon-Induced Helicase, IFIH1",D000072640,False,True,unsupported
Treatment,IFIH1,GSE186001,"Interferon-Induced Helicase, IFIH1",D000072640,False,True,unsupported
Treatment,LRRK2,GSE186110,LRRK2 transduction,OOV-X-DA10A6CFB6,False,False,unsupported
Treatment,FIBP,GSE186110,FIBP transduction,OOV-X-56D2A8EBD1,False,False,unsupported
Treatment,PPP5C,GSE186110,PPP5C transduction,OOV-X-3605420C36,False,False,unsupported
Treatment,TYK2,GSE186001,TYK2 Kinase,D053634,False,False,unsupported
Treatment,NOD2,GSE186110,Nod2 Signaling Adaptor Protein,D053473,False,True,unsupported
Treatment,STAT3,GSE186001,STAT3 Transcription Factor,D050796,False,False,unsupported
Treatment,HAART,GSE87620,"Antiretroviral Therapy, Highly Active",D023241,True,False,expansion_in_gse
